Data from mildly cloudy_Subt2__3__14-15-27-186.txt Node

Date: Mon Oct 13 14:15:27 EDT 2025
User: brett
Spectrometer: USB4F03499
Trigger mode: 4
Integration Time (sec): 8.500000E-4
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.386	32.4667
345.605	32.4667
345.824	32.4667
346.044	78.78712
346.263	44.86697
346.482	-54.43378
346.701	21.14851
346.92	4.23027
347.139	48.22236
347.358	5.35762
347.577	-19.45738
347.796	24.54508
348.015	9.88386
348.234	-14.95072
348.453	-31.8804
348.672	-0.28215
348.891	7.62173
349.11	-0.28213
349.329	371.94999
349.548	1139.08637
349.767	1005.71536
349.986	1023.1011
350.205	1058.99725
350.424	1132.11065
350.643	1206.55662
350.862	1178.12301
351.08	1116.96711
351.299	1089.89558
351.518	1096.06147
351.737	1272.37274
351.956	1134.20849
352.174	1204.65911
352.393	1224.55218
352.612	1261.30997
352.831	1335.36191
353.049	1348.72485
353.268	1294.86648
353.487	1377.87291
353.705	1316.67122
353.924	1391.44605
354.143	1458.97389
354.361	1490.88074
354.58	1414.28233
354.798	1447.89761
355.017	1478.76337
355.236	1513.32324
355.454	1506.42359
355.673	1636.36641
355.891	1661.84296
356.11	1579.55174
356.328	1656.04299
356.547	1645.9941
356.765	1588.59031
356.984	1627.87779
357.202	1663.04455
357.42	1737.52214
357.639	1759.70924
357.857	1715.57315
358.076	1689.12668
358.294	1685.25067
358.512	1700.0023
358.731	1626.23885
358.949	1631.0648
359.167	1759.59142
359.386	1620.13808
359.604	1775.20874
359.822	1831.25656
360.04	1842.49897
360.259	1742.89689
360.477	1884.21006
360.695	1749.4394
360.913	1797.35069
361.131	1831.70267
361.35	1894.94558
361.568	1877.49468
361.786	1867.63169
362.004	1873.2732
362.222	1918.65566
362.44	1815.54186
362.658	1946.67395
362.876	1853.80342
363.094	1899.92639
363.312	1891.09194
363.53	1990.68472
363.749	1951.83083
363.967	1948.35993
364.184	1919.81723
364.402	2072.20359
364.62	2011.81811
364.838	2029.96597
365.056	2059.9461
365.274	2193.20495
365.492	2102.53236
365.71	2217.65213
365.928	2140.6678
366.146	2348.69454
366.364	2314.49028
366.581	2409.82733
366.799	2448.59577
367.017	2456.15887
367.235	2437.93514
367.453	2635.82395
367.67	2679.02064
367.888	2730.62913
368.106	2701.54952
368.323	2700.4006
368.541	2806.54296
368.759	2823.2205
368.977	2932.87347
369.194	2973.62552
369.412	2951.02559
369.629	3080.59783
369.847	2957.87452
370.065	3068.87412
370.282	3185.12068
370.5	3302.23736
370.717	3247.82595
370.935	3206.26344
371.152	3342.47073
371.37	3435.40731
371.588	3368.82668
371.805	3386.0588
372.022	3428.54613
372.24	3605.98208
372.457	3500.37489
372.675	3592.13023
372.892	3579.28831
373.11	3577.11023
373.327	3484.16644
373.544	3640.63987
373.762	3654.07254
373.979	3556.97898
374.196	3536.6731
374.414	3568.19622
374.631	3558.85901
374.848	3656.61846
375.066	3487.95714
375.283	3517.57668
375.5	3464.61189
375.717	3543.62806
375.935	3665.23737
376.152	3606.02747
376.369	3644.57964
376.586	3664.70204
376.803	3482.79885
377.02	3645.1313
377.238	3572.95587
