Data from 3_57 pm cloudy_Subt2__6__16-00-08-198.txt Node

Date: Tue Oct 07 16:00:08 EDT 2025
User: brett
Spectrometer: USB4F03499
Trigger mode: 4
Integration Time (sec): 1.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.386	-12.98699
345.605	-12.98699
345.824	-12.98699
346.044	-3.91895
346.263	-16.90616
346.482	-12.19891
346.701	-3.35658
346.92	6.49289
347.139	12.98125
347.358	-6.71426
347.577	18.13087
347.796	-8.95493
348.015	4.5877
348.234	-7.38693
348.453	10.29923
348.672	-15.55682
348.891	1.67876
349.11	-4.58735
349.329	137.3492
349.548	191.0819
349.767	183.59522
349.986	209.04598
350.205	220.18733
350.424	192.90811
350.643	190.79717
350.862	208.34845
351.08	198.80157
351.299	209.17318
351.518	205.09031
351.737	213.45838
351.956	211.71194
352.174	206.22417
352.393	214.88202
352.612	214.05505
352.831	214.96408
353.049	226.37953
353.268	215.79196
353.487	226.74139
353.705	224.32669
353.924	229.12412
354.143	225.81319
354.361	227.88096
354.58	225.72074
354.798	243.55069
355.017	224.95519
355.236	237.09347
355.454	228.27475
355.673	250.54279
355.891	248.31367
356.11	237.87423
356.328	239.55215
356.547	240.97833
356.765	243.08115
356.984	256.14997
357.202	262.91988
357.42	271.79292
357.639	248.79514
357.857	262.34951
358.076	252.28835
358.294	238.95854
358.512	263.57088
358.731	255.18292
358.949	249.22584
359.167	273.11185
359.386	267.716
359.604	251.84729
359.822	256.20449
360.04	282.78712
360.259	281.13304
360.477	271.74519
360.695	269.39778
360.913	272.75461
361.131	275.58788
361.35	273.9675
361.568	264.0842
361.786	271.14203
362.004	276.30228
362.222	276.74422
362.44	264.12019
362.658	280.13907
362.876	265.03909
363.094	261.67912
363.312	267.33537
363.53	266.07878
363.749	286.50079
363.967	271.98863
364.184	269.22257
364.402	278.82211
364.62	283.8651
364.838	287.67738
365.056	289.19792
365.274	313.41853
365.492	282.94676
365.71	283.578
365.928	296.89851
366.146	283.69092
366.364	308.48112
366.581	301.25101
366.799	316.29115
367.017	307.40696
367.235	324.68777
367.453	325.47725
367.67	334.97378
